time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,1.45061003111,-3.37315650537,21.1830035202,6.14325610835,6.22340498272,0.0,1.38546044083,-2.81383138006,4.67974261387,-0.0772143643287,0.0339638218007,0.0,396.7291908902602,396.93340211506325,395.7081595421003,395.23824987012597
3.4800000000000026,1.53474438472,-3.54466032616,21.4636676148,6.13869880881,6.22540409713,0.0,1.4188176549,-2.90340662071,4.67558901646,-0.0735496009093,0.0319960793601,0.0,430.8440952480091,430.6781444894565,430.4178663938192,430.72320226326974
3.5400000000000027,1.62092877757,-3.72185117566,21.7455821278,6.13412879839,6.22763912893,0.0,1.4537594249,-3.0033937466,4.72119029495,-0.0819919631173,0.046099650656,0.0,446.0282037862098,447.17934268768875,447.8263624900638,447.1344507794672
3.6000000000000028,1.70915876291,-3.90513936582,22.030197537,6.12934090934,6.23024918366,0.0,1.48694629217,-3.10668583192,4.76560913937,-0.0757389391639,0.037719897221,0.0,447.02262548730874,446.3401916740786,447.998310083228,448.5014628318647
3.660000000000003,1.799060355,-4.09394615832,22.3124457982,6.12457206957,6.23251997213,0.0,1.50961879016,-3.18733534604,4.6430554529,-0.088266767324,0.0380983721938,0.0,391.7370612773772,391.77315504487257,392.50915673736273,391.33846066112403
3.720000000000003,1.89053875564,-4.28847282503,22.5922864456,6.11937266018,6.23462076215,0.0,1.53941762733,-3.29739950556,4.68456637695,-0.083619050426,0.0279932643976,0.0,447.3222378727586,446.49897752613845,446.09224468431415,446.46548294389424
3.780000000000003,1.98390824556,-4.49020989307,22.877570267,6.11430518486,6.23581258971,0.0,1.57267548665,-3.42766218665,4.82401163042,-0.0861896086223,-0.00605437035024,0.0,478.83875938438405,476.24123514137654,477.6890840205536,477.4876923010673
3.840000000000003,2.0790726372,-4.69925057508,23.1674677151,6.10896059243,6.23525424482,0.0,1.59948913354,-3.54087228959,4.83890268089,-0.0955809834523,-0.0167644379413,0.0,441.8201501083127,440.93621608386246,440.67938497787065,439.8955213659426
3.900000000000003,2.17584257496,-4.91515372805,23.4579793461,6.10311078685,6.23493759837,0.0,1.62620741067,-3.65645782107,4.84449840916,-0.101630109123,0.0111865430648,0.0,438.10495960496115,440.4233014352681,438.14248690768295,437.6308696248172
3.960000000000003,2.27425171538,-5.13825754465,23.7495805575,6.09668396532,6.23583841273,0.0,1.65399078791,-3.78093631601,4.8750823799,-0.12129056053,0.0217393573919,0.0,446.5897435791858,447.449719932806,448.428615371032,446.81817199948904
